,ID_HDC_G0,active_living,nightlife,community_space,education,food_choices,health_wellbeing,mobility,accessibility,fifteenPopAccess,fifteenPopAl,fifteenPopN,fifteenPopCS,fifteenPopE,fifteenPopFC,fifteenPopHW,fifteenPopM,lng,lat,CTR_MN_NM,UC_NM_MN,P15,AREA,UC_NM_CTR
2460,8513,1433.3665161132812,2228.6504516601562,987.0549926757812,1244.7955322265625,1009.6649780273438,628.468505859375,2415.260498046875,1448.5626809256419,283562.20048642997,323494.98425702006,167049.70524185,443012.82748097996,355543.45393122,415394.10784785,510210.53647209,109483.93589015,81.62204905426971,21.249419682743167,India,Raipur,1435493.801,191.0,"Raipur, India"
2461,8522,1388.113525390625,530.625,428.5820007324219,437.15000915527344,392.14149475097656,295.7619934082031,960.0437622070312,643.721072605678,82567.18213844,33874.76870032,80589.31200384,81715.14246368999,81731.72951697,82567.18213844,82567.18213844,56086.50229525,80.04790542465885,16.235421597741148,India,Narasaraopet,170309.2185,12.0,"Narasaraopet, India"
2462,8533,,893.7520141601562,660.2460021972656,609.0619812011719,,480.1549987792969,2845.965087890625,742.8245675223214,18969.851748449997,,15313.72143936,16671.05827427,19436.93612384,,18767.44850252,847.9450950400001,79.20505610291015,11.968673160930122,India,Tirukkovilur,155302.0794,24.0,"Tirukkovilur, India"
2463,8546,2020.7469482421875,,887.0339965820312,1218.4759521484375,1226.5799560546875,229.3350067138672,1755.594970703125,1092.291149684361,35351.252588489995,12589.65438938,,34770.26869841,26683.73202866,26309.74369638,50599.05322864,14206.251928810001,78.83702069990812,9.366727259604486,India,Ramanathapuram,140507.7983,11.0,"Ramanathapuram, India"
2464,8550,1303.2374877929688,2364.49658203125,1454.4949951171875,2519.368530273437,1381.56201171875,487.68499755859375,1407.0489501953125,1415.4432634626116,88317.15809184001,87110.95631561,45589.62029703,89726.45375347999,51353.073262549995,91429.79033737999,155609.4468702,93318.06726449,80.03736303423457,15.508974670633872,India,Ongole,246739.0217,26.0,"Ongole, India"
2465,8553,1419.75,1023.135009765625,,,,291.6180114746094,652.6315002441406,451.0305655343192,35813.540703520004,13860.38499737,24508.43354582,,,,35510.97246622,34533.27509352,80.16701959197108,16.09194907500011,India,Chilakaluripet,178160.3563,23.0,"Chilakaluripet, India"
2466,8560,,1361.634033203125,768.9660034179688,1011.2130126953124,768.9660034179688,275.2449951171875,825.8720092773438,725.5347202845982,14268.77005462,,9875.88261947,13221.343598590001,12366.874003669998,13221.343598590001,19198.182697509998,13221.343598590001,79.10565570404054,10.87294493053618,India,Thiruvaiyaru,117345.088,11.0,"Thiruvaiyaru, India"
2467,8562,1168.7740478515625,,1168.7740478515625,,1152.8394775390625,216.0135040283203,1544.3357543945312,782.5265094552722,20717.806790429997,12547.994671920002,,12547.994671920002,,12593.734479039998,21475.890271279997,7944.007383409999,81.54662810352745,20.708349096602127,India,Dhamtari,159644.4709,20.0,"Dhamtari, India"
2468,8565,1257.89794921875,1454.5460205078125,1055.8505249023438,763.4604797363281,909.1580200195312,513.6539916992188,1209.8920288085938,1068.64115687779,131759.32812627,112429.34136989,98616.54042616,128735.39005396,164604.19284171,155382.07462280997,191223.71138062,114782.78958841,79.1281307444915,10.771661566961118,India,Thanjavur,385722.695,43.0,"Thanjavur, India"
2469,8567,,1217.2949829101562,642.0879974365234,1015.4449768066406,893.5227508544922,421.1292495727539,966.2005004882812,760.2619301932198,27726.24082159,,17559.493782509995,27921.4704039,18792.57337631,25365.707225910002,28344.39115394,18872.01223324,79.69902096402731,13.751691944471656,India,Sri Kalahasti,114016.6007,14.0,"Sri Kalahasti, India"
2470,8570,956.6390075683594,,673.2664794921875,1409.0474853515625,1309.0132446289062,652.9409790039062,1497.4879760742188,960.6782902308872,45778.4231325,42943.385516020004,,57381.36929019001,27766.322829079996,35496.11939404,49749.51030598,31940.08814561,80.62179250318906,17.541384200907753,India,Kothagudem,154387.6758,23.0,"Kothagudem, India"
2471,8573,,,556.5820007324219,1171.10595703125,901.2277679443359,305.9010009765625,1129.7252502441406,581.7941567557199,28407.12330822,,,27260.549089469998,18733.77785114,25144.35807041,29136.38113599,18238.371532459998,83.06722416896592,24.68608694666292,India,Robertsganj,273928.1748,12.0,"Robertsganj, India"
2472,8574,675.6849975585938,1670.5794677734375,597.6160278320312,321.9564971923828,457.6175079345703,405.6619873046875,1781.72802734375,856.2742832728794,54878.7870288,50601.603898069996,24457.768077049997,57885.98035288,66983.97823668999,64477.64301852,66694.72536424,20390.12086024,84.42887006049395,27.68762213616323,Nepal,Bharatpur,152711.5444,20.0,"Bharatpur, Nepal"
2473,8578,1766.7640380859375,2370.946044921875,1771.43994140625,1843.5030517578125,2547.1630859375,1423.6344604492188,3993.56494140625,2167.9541625976562,84476.79305808,218209.70158654,115334.82815183,217803.58108854,192295.64081197,123889.09692918,294365.74053042,19989.87666501,82.15536083133405,22.08217406977325,India,Bilaspur,900278.0821,95.0,"Bilaspur, India"
2474,8580,876.2160034179688,545.3209838867188,421.8030090332031,459.3734893798828,744.4609985351562,336.68575286865234,649.698486328125,586.1868976865496,19726.811573249994,15414.2340176,19726.811573249994,19726.811573249994,19726.811573249994,19007.26064036,19726.811573249994,19242.382847039997,79.41522374057416,12.25363956273477,India,Gingee,100685.6708,8.0,"Gingee, India"
2475,8581,,1730.9439697265625,442.9499969482422,516.1129760742188,759.0240020751953,538.5115051269531,1913.916015625,872.6058480398996,32293.90675712,,4813.962964919999,33627.22722845,33452.395007729996,29063.106418379997,34182.13470866,7090.887829009999,79.19640603316195,10.900843876294838,India,Ayyampettai,102943.7729,12.0,"Ayyampettai, India"
2476,8584,1951.2960205078125,2381.828491210937,1634.2469482421875,1549.0220336914062,1529.2889404296875,911.448974609375,2332.2745361328125,1788.61474609375,302945.89995678,331122.15970465995,221614.18048788002,334746.09882325993,353089.90981395997,380877.28085492,554378.37484242,182452.7231901,80.41884999195062,16.30433252783693,India,Guntur,847237.7804,95.0,"Guntur, India"
2477,8585,630.2012329101562,,1547.4530029296875,1615.3575134277344,948.0179901123046,347.5970001220703,1377.3102416992188,958.0885750906808,42088.45668917,46089.46323914,,19390.213942169998,12459.546447720002,34623.64552434,38474.6830476,23097.321431459997,79.99036132783115,14.911753505418936,India,Kavali,143973.2139,9.0,"Kavali, India"
2478,8599,2108.720458984375,2942.08740234375,1389.43896484375,1364.2960205078125,2221.93603515625,670.4604797363281,2537.410522460937,1938.6941615513392,169371.6757665,159285.22619351,92482.96772714,245390.35755552,244093.78090398,157984.5609877,386758.07150448,107575.50725226,79.98761577304434,14.447087157110357,India,Nellore,720712.1497,70.0,"Nellore, India"
2479,8600,,,570.510986328125,697.7520141601562,541.7520141601562,557.6279907226562,1021.760986328125,484.9342825753348,24464.16830156,,,21150.87092706,20470.121213910003,22364.61905835,20911.80817148,18535.221416930002,79.66806981333768,13.08928271910417,India,Arakkonam,131221.2283,15.0,"Arakkonam, India"
2480,8605,1366.344970703125,1620.9649658203125,739.843994140625,611.7945251464844,746.3385009765625,664.3419799804688,897.7129821777344,981.3698643275669,84441.75843151,62483.58472928999,48664.965585390004,98871.65106603001,98287.21739664,94757.25517765,98387.87248943,92457.80440644,79.49661445177179,11.93546477110974,India,Viluppuram,325085.447,27.0,"Viluppuram, India"
2481,8607,389.8114929199219,,494.1969909667969,547.3665161132812,,627.67724609375,,263.59157017299106,12750.2114349,11359.875632579999,,11857.71966891,10669.51289326,,9973.599900540003,,83.03639552124172,24.214502449652407,India,Renukut,190359.3124,19.0,"Renukut, India"
2482,8609,4243.05078125,1631.2340087890625,1418.343017578125,1296.0860595703125,1956.4822387695312,773.531005859375,1749.1704711914062,1909.614998953683,26529.53294555,8352.20028062,47721.225741250004,63996.7632116,62510.9428755,40780.19837464,101115.55763842,50150.098695119996,80.35131577956273,15.819908912300301,India,Chirala,218713.6101,30.0,"Chirala, India"
2483,8612,2127.8759765625,2788.81201171875,1475.95654296875,2754.2679443359375,2057.8622436523438,694.155029296875,2954.314453125,2201.4686366489955,66267.58271932001,65515.57847881,43678.5190531,118780.24079340999,34116.6513096,86626.37546038,192872.06464298,33715.87139058999,79.38149950895242,10.96539519281701,India,Kumbakonam,390363.5952,41.0,"Kumbakonam, India"
2484,8615,2252.987060546875,1347.3065185546875,710.8259887695312,881.5419921875,1325.137939453125,732.6209716796875,2339.837890625,1344.119419642857,102591.66891764,45016.519754,102687.58879750999,170472.92536306998,140402.76070492,105075.32436687002,151619.13293252,48805.73068608,79.70638661238304,12.82723491222383,India,Kanchipuram,370068.2838,34.0,"Kanchipuram, India"
2485,8628,1877.6024780273438,1830.97900390625,1115.7039794921875,1558.0169677734375,1293.9190063476562,555.5239868164062,4721.9599609375,1824.3623657226562,452766.05231159,579654.67639272,496132.7429025,785715.09685328,650530.88576332,746070.78253161,1104188.9344255,121161.23438316002,80.64714939500506,16.514217083420267,India,Vijayawada,1356195.3,123.0,"Vijayawada, India"
2486,8629,,,896.6752624511719,880.9967346191406,829.6749877929688,776.6047515869141,1512.9350280761719,716.9822169712612,44633.12639238,,,35968.14008959,40214.43975834,40203.54035315,39757.974292340004,19840.44530546,80.56896565677049,16.426549447296466,India,Mangalagiri,105932.8943,19.0,"Mangalagiri, India"
2487,8634,,,1652.155029296875,,2715.7679443359375,351.12950134277344,1161.4739990234375,841.8997854505267,30125.40402945,,,7226.36650561,,530.3012123200001,29457.34348638,18480.689752450002,79.65191831370255,12.229794561879263,India,Tindivanam,106091.229,11.0,"Tindivanam, India"
2488,8636,378.1049957275391,1433.0279541015625,203.55099487304688,699.1329956054688,646.8550109863281,271.4469909667969,938.89501953125,604.9939967564175,5657.06980035,5977.66862962,1797.14027405,5977.66862962,5486.49825189,5977.66862962,5977.66862962,5005.561392770001,83.8524110298788,25.857748041987055,India,Rasra,290394.3203,13.0,"Rasra, India"
2489,8646,865.4377593994141,,,,1070.6057586669922,230.32899475097656,,272.41039303370883,15186.465996269999,14411.35865499,,,,12296.98268368,15186.465996269999,,80.55146922527484,16.066527483150292,India,Ponnur,100816.1016,9.0,"Ponnur, India"
2490,8649,1080.4010009765625,,1700.396728515625,1792.0299682617188,,328.40699768066406,1047.9144897460938,830.4586742946079,35969.22073145,25151.78329369,,9075.780488960003,10382.685261459997,,35867.479980289994,26290.68246362,79.44996208120999,10.664923355258269,India,Mannargudi,252214.8252,16.0,"Mannargudi, India"
2491,8652,,1531.187255859375,482.8152542114258,986.0570068359376,1592.8042602539062,543.1944885253906,683.9940185546875,829.028436933245,29751.678683219998,,8778.23509529,30837.793555259996,21875.42079546,12773.884599429999,30634.34929005,29352.89964813,79.55122168979162,11.28590575348699,India,Lalpet,127871.4226,9.0,"Lalpet, India"
2492,8655,1179.1875,3248.5020751953125,1330.5217590332031,1298.1515502929688,2274.9690551757812,402.66575622558594,2226.6552734375,1563.9278346470423,12477.490538330001,37374.628565909996,7847.045932769999,34667.730587390004,33224.497327870005,10137.77129641,67166.94563197001,17522.460665470004,79.91529884912589,13.128130248768198,India,Thiruvallur,235237.8076,26.0,"Thiruvallur, India"
2493,8657,1245.7969970703125,1323.5360107421875,657.385009765625,684.7994995117188,770.5460205078125,522.4349975585938,2117.967041015625,1079.6884068080358,95337.79607589002,77626.95136124,76236.12750288998,122830.56915729001,125927.57024211,113166.26018664001,129742.72932521999,26927.7822661,80.64109176112686,16.23954479852378,India,Tenali,233941.1104,24.0,"Tenali, India"
2494,8661,1946.9409790039062,2516.6165771484375,745.7462615966797,1023.5169830322266,774.958984375,783.4335021972656,2090.459716796875,1553.2488610403877,472048.442779,427217.6334566,310672.92416438,672165.52430426,574565.9410999899,656587.1758357501,636500.48561658,376298.78662539006,79.79432654602677,11.92969665796417,India,Puducherry,876032.4948,94.0,"Puducherry, India"
2495,8671,,,,,,123.1230010986328,,17.58900015694754,8937.163139380002,,,,,,8937.163139380002,,80.84745514675102,16.7849034368582,India,Nuzvid,108837.1111,10.0,"Nuzvid, India"
2496,8673,1312.9510498046875,,821.9910278320312,1876.3509521484373,,330.11199951171875,1176.9610595703125,793.7172284807477,52546.42289275,27232.277100350002,,45640.99697414,13057.84653685,,54634.51363628,31139.809843789997,79.64669270883466,11.098230175933423,India,Mayiladuthurai,214722.6047,18.0,"Mayiladuthurai, India"
2497,8675,1549.29296875,2701.781982421875,1130.7679443359375,1160.4649658203125,1238.6664428710938,763.35302734375,1228.1865234375,1565.5211421421595,5338851.00948553,5264639.934651759,3369009.9199647103,6275135.4292977005,6318939.075871829,5915603.07532405,7534216.59850891,6179573.55727263,80.17625890272765,13.019147607710398,India,Chennai,9992602.376,940.0,"Chennai, India"
2498,8677,1651.7259826660156,1604.1767883300781,675.3945007324219,1103.52099609375,1328.0395202636719,617.7799987792969,2029.384521484375,1311.042212350028,103089.88095533999,73763.11281959,83771.13751304,174629.02093289,117854.21894073,98171.66707514,176687.04483217,44749.40640286,79.75693474516457,11.748649697123948,India,Cuddalore,341120.0884,46.0,"Cuddalore, India"
2499,8680,841.2389831542969,1360.406494140625,602.1959838867188,694.312255859375,1089.7195434570312,914.3722381591797,1081.199951171875,1017.5278606414795,50603.22684741,49435.33632852,30609.54117587,59636.69700016,53764.709051390004,42570.4333674,49439.663983039994,40877.84887183001,79.70274129151461,11.397462332434497,India,Chidambaram,243066.1834,18.0,"Chidambaram, India"
2500,8685,,,1766.9150390625,,2034.5769653320312,426.6002502441406,1645.7742614746094,802.9177071707588,37618.14708867,,,17657.833310309998,,7496.41005825,41069.48977805,13488.52293801,79.6317740426497,10.770444761686665,India,Thiruvarur,127360.5959,19.0,"Thiruvarur, India"
2501,8697,724.3914794921875,,443.3625030517578,668.9230041503906,475.7677459716797,479.1809997558594,390.4624938964844,483.2261439732143,19489.814358339998,19209.370182619998,,19155.305122949998,18543.23685896,19489.814358339998,19489.814358339998,19489.814358339998,79.75674182692448,11.492939006901777,India,Parangipettai,108566.7109,20.0,"Parangipettai, India"
2502,8703,,,,,,504.9612579345703,948.6859741210938,198.8970729282924,14698.26735301,,,,,,14662.31013722,11430.63537012,79.6366036399565,10.531634489326047,India,Thiruthuraipoondi,109991.2222,9.0,"Thiruthuraipoondi, India"
2503,8729,2334.7767944335938,,1576.9459838867188,2088.6401977539062,1762.2010498046875,462.14424896240234,1598.2637329101562,1407.6667829241073,81466.4488006,30626.498229719997,,43369.0585013,31794.462213410003,54131.82387722,205319.50005218998,102418.807408,81.09795306610847,16.71217709538708,India,Eluru,380820.2791,44.0,"Eluru, India"
2504,8730,855.0795135498047,677.1239929199219,738.7007446289062,769.6820068359375,1045.6062622070312,431.968994140625,950.5022583007812,805.6234261648995,65544.78999957,54232.55220659,64082.04439841,64498.90676934,54669.42966707,49745.97987231,66227.26933390001,46574.98486909999,80.99615949994971,16.4344165901034,India,Gudivada,154893.0527,12.0,"Gudivada, India"
2505,8731,2103.02001953125,,1515.593994140625,2142.5830078125,1943.1190185546875,1100.748046875,2876.632080078125,1644.9525669642858,35576.589122310004,29330.4489635,,35757.16210364,27698.758328769996,30943.89053965,44411.06346425,15062.22982935,79.83263979043197,10.940168583033334,India,Karaikal,103394.0105,25.0,"Karaikal, India"
2506,8739,1641.5689697265625,,1863.9720458984373,1212.3719482421875,,639.93798828125,,771.9671194893973,63804.04402853,24102.061511480002,,18122.874478340003,39306.20298248,,61603.71351623,,83.19132161594749,23.128397121544154,India,Ambikapur,296575.7927,29.0,"Ambikapur, India"
2507,8740,1216.3740234375,1478.9224853515625,831.6684875488281,622.0890197753906,578.947509765625,696.1845092773438,1015.947509765625,961.8528660365513,14868.51585979,11016.11924826,8580.450873720001,15628.13284894,18609.715363490002,17182.057649809998,20138.57324622,14592.44408858,80.15504996060412,12.50963113566609,India,Kalpakkam,120552.8757,21.0,"Kalpakkam, India"
2508,8759,776.31201171875,1691.5819702148438,449.9309997558594,242.00799560546875,513.3905029296875,550.2830200195312,757.844970703125,775.9166477748325,3133987.74937003,2951789.41477817,1810361.59273297,3389261.67041515,3488071.115836459,3211570.87407586,3236657.15991027,3025973.68408442,85.33604141414563,27.694630478728143,Nepal,Kathmandu,3529143.426,271.0,"Kathmandu, Nepal"
2509,8766,1071.9209747314453,,1176.10595703125,969.2975158691406,1544.2359619140625,517.3247375488281,1235.9372253417969,909.4659009660993,60922.9613152,45916.173320969996,,41434.155626809996,52515.75930309,29693.67178396,77979.95533753,43303.541432590006,81.13628977331054,16.186739557640422,India,Machilipatnam,191865.8418,20.0,"Machilipatnam, India"
2510,8775,520.3560180664062,731.7245178222656,239.55449676513672,277.2680053710937,275.7590026855469,650.0645141601562,1779.3884887695312,657.9091053009033,21239.043005620002,20338.928017619997,19686.45930242,21843.706777990003,22062.46430838,22066.49948045,20436.392935260003,6658.29183466,82.95818305047739,22.02223950387028,India,Sakti,105555.1156,11.0,"Sakti, India"
2511,8788,2858.6495361328125,,,,2879.2656860351562,362.8399963378906,2155.3829345703125,1178.2989480154856,68689.48994197001,5528.2800226,,,,15106.65830614,129537.02012887999,27347.30200605,84.91543250019235,26.651368697465713,India,Motihari,293881.2011,19.0,"Motihari, India"
2512,8807,1205.7469482421875,3817.98388671875,378.2420043945313,444.0950012207031,991.27197265625,666.0910034179688,1367.37548828125,1458.813500540597,75270.3033144,81066.18642673,36538.52408617,124817.71934265,131066.00839865,89209.35930152002,111016.52844298,63504.750876520004,80.02263675736197,9.699593362021215,Sri Lanka,Jaffna,214343.965,77.0,"Jaffna, Sri Lanka"
2513,8817,1334.2989807128906,1104.2817077636719,778.9177551269531,1447.4924926757812,1282.2550048828125,463.14849853515625,,888.1109357561384,45589.996165230004,30637.68190743,40861.52718349,49097.59905449,29669.290188850002,33983.76289252,57056.633887870004,,81.53042407601868,16.80970281742606,India,Tadepallegudem,144181.0184,26.0,"Tadepallegudem, India"
2514,8821,,,1207.198974609375,,,423.38751220703125,1794.8489990234375,473.01689801897317,114245.93167125,,,70911.78478237,,,114245.93167125,28001.16122056,84.72901917438102,25.782197848989462,India,Chhapra,578843.94,24.0,"Chhapra, India"
2515,8822,1404.8162536621094,1550.8564758300781,674.1909790039062,1358.7067260742188,1029.2160034179688,757.1799926757812,1816.510009765625,1276.4863499232702,110127.02898892,91281.21353554999,88077.78707306,126652.79834113999,74100.11628347001,108584.14496996,136796.64931862,78113.63989668002,81.51773987517245,16.5470264261046,India,Bhimavaram,235298.003,36.0,"Bhimavaram, India"
2516,8835,1630.7155151367188,3183.36572265625,702.7160034179688,994.3867340087891,972.0440063476562,1218.3905029296875,2164.093994140625,1660.6427852085658,1571199.94454511,1630736.84726007,963830.3812273701,2864549.5000308896,2436094.10050037,2434921.8351626,2106598.96817671,1259712.79417366,79.93932032377097,6.947691815312146,Sri Lanka,Colombo,4303602.507,1154.0,"Colombo, Sri Lanka"
2517,8846,,,1739.18798828125,874.1160278320312,1720.3680419921875,289.8599853515625,2162.10498046875,900.3199986049107,41957.33924421,,,14623.72951988,38603.71404393,12272.925047910001,56871.604437660004,11154.66781326,84.06655486159423,24.04213422796514,India,Medininagar,356291.3868,21.0,"Medininagar, India"
2518,8856,717.9015045166016,,648.4980163574219,711.6009826660156,701.9595031738281,361.5022430419922,1436.7372131347656,662.3572780064173,54019.01948453,43846.05760987,,50456.98968173,49200.67755824,44469.15227461001,55565.13703346001,32511.084024829997,81.68220841768006,16.754398249355628,India,Tanuku,111749.3455,13.0,"Tanuku, India"
2519,8863,910.6482543945312,1998.155517578125,587.6649932861328,1097.0850219726562,1477.2195129394531,538.1554870605469,3125.0289916992188,1420.5194571358818,275913.97537132003,326619.27599819,172714.05095316,371048.99422244,301748.33996177,254937.55113757,384104.57115846,102609.56677557001,81.79317882519963,17.004157027847395,India,Rajamahendravaram,510710.7224,65.0,"Rajamahendravaram, India"
2520,8869,1560.97900390625,3435.549072265625,1280.9019775390625,662.9180297851562,1076.7445068359375,1455.9969482421875,1904.3909912109373,1774.6430402483259,76367.87579493,96248.7106208,40698.95115686,104308.83552992,157059.66332612,127697.50920427,100732.80062883,70640.65473747,107.63041987308087,51.83137258812804,Russia,Ulan-Ude,307198.7098,105.0,"Ulan-Ude, Russia"
2521,8872,,,1286.9830322265625,1861.051025390625,4002.2942504882817,453.7907409667969,2053.2212524414062,1335.3777836390905,20152.00552956,,,23626.05624184,12834.30268398,3234.27717171,51681.27916551,14883.750338130001,81.68592899373472,16.430628818816817,India,Narasapuram,135692.1986,22.0,"Narasapuram, India"
2522,8879,1117.9639892578125,1152.9429931640625,609.2465209960938,,1298.08251953125,257.1640014648437,817.5709838867188,801.6129913330078,49304.54646736,34844.32278874,30651.76928096,53152.21468876,,28486.53607327,55422.632291300004,46889.011572799995,81.72487757674884,16.51686082200276,India,Palakollu,139916.4297,16.0,"Palakollu, India"
2523,8911,2264.3480224609375,,1776.199462890625,,1911.7340087890625,1075.9415283203125,1712.5207214355469,1283.2193080357142,95123.55158767,56732.892253779995,,74498.41427129999,,70464.21732668,104377.86328314,46381.41865793,85.50950752075194,26.585236414801415,India,Sitamarhi,534900.1725,58.0,"Sitamarhi, India"
2524,8914,1665.14501953125,3414.14404296875,1427.89501953125,1791.2060546875,1818.9090576171875,716.4199829101562,2089.926025390625,1894.6038731166295,544454.80879649,1092841.0781753901,170298.44572631997,1222090.1984506901,956331.3596359,824005.35183462,1814258.9652125502,493984.14354844997,85.12914964153802,25.600665582055225,India,Patna,2771973.202,156.0,"Patna, India"
2525,8935,1730.69970703125,2908.658935546875,528.1519775390625,629.6524963378906,784.0355224609375,859.9429931640625,1230.1630249023438,1266.6635088239398,71866.21294027,50924.173831060005,28446.49921922,122594.16420726001,116528.45859078,99362.47652543,98922.15639936001,72543.63745358,80.21357069517082,6.056104270298731,Sri Lanka,Galle,197578.459,70.0,"Galle, Sri Lanka"
2526,8938,1389.8900146484375,1486.1744995117188,1120.0570068359375,1098.5009765625,1451.0799560546875,904.6439819335938,2069.778076171875,1371.3802097865514,82200.77153597999,76220.79297137,71222.81935891,91257.89268051,95543.48172005001,71356.66867641,108020.72315460001,34126.258966459995,85.21140927134317,25.692805410828715,India,Hajipur,469690.6389,31.0,"Hajipur, India"
2527,8941,1032.5550537109375,766.0170288085938,548.156982421875,581.3270263671875,908.52197265625,290.8949890136719,1417.43701171875,798.986574445452,48400.30625893999,35006.27278608,47629.342981719994,51982.50655032,51959.14402179001,43185.76968005001,54699.40215251,20964.16927754,82.00323183241805,16.576902675383984,India,Amalapuram,135597.5723,19.0,"Amalapuram, India"
2528,8964,1197.1752624511719,2650.8704833984375,1483.5915222167969,1799.8802795410156,1607.7164916992188,594.8704833984375,2463.801025390625,1674.2869306291852,89453.44520611,178760.86848734,53984.5043719,170719.59782037998,95679.71930785,167855.7777142,295600.67884418997,103502.04566283,82.23676652608471,16.9764256565945,India,Kakinada,484177.2719,73.0,"Kakinada, India"
2529,8978,2431.452880859375,,1926.9965209960935,1336.39404296875,,1143.2950439453125,1852.1409912109373,1307.814732142857,298697.9526795,146421.89125099,,213109.53330234002,275411.13736129,,325881.27956501,161997.22362444998,85.00102818131116,24.788833940301163,India,Gaya,761321.6181,66.0,"Gaya, India"
2530,8979,,,,,,341.37701416015625,3180.52294921875,501.1604428972517,34245.07868542,,,,,,33754.44643605,1978.50643589,83.62487504254386,21.3390394313588,India,Chandrapur,128904.2001,20.0,"Chandrapur, India"
2531,8983,935.0330200195312,734.3770141601562,416.7980041503906,621.6290283203125,609.0549926757812,564.1790161132812,1503.6920166015625,763.3395647321429,37258.91118914,30742.92270475,32827.12927823,38925.24573475,36968.38783556,38089.65039354,38152.77963548001,14798.77490618,83.17137157439984,19.910091482072954,India,Bhawanipatna,150136.5009,12.0,"Bhawanipatna, India"
2532,8984,1908.2030029296875,,591.489501953125,1520.9990234375,1397.677490234375,1263.1199951171875,1622.9130249023438,1235.2010056631907,37181.6201432,24305.19316584,,46221.20932452,30426.15473587,35028.878915689995,37347.92745268,32671.588993469995,84.98100632129557,24.70525285556784,India,Bodhgaya,188055.8116,22.0,"Bodhgaya, India"
2533,8994,848.4770202636719,,1346.6817626953125,,,280.9614944458008,1807.2275390625,578.4333343505859,37033.17128337,28007.88082613,,19334.768603950004,,,34953.80611382,8364.45778704,83.48609328650845,20.698664077886153,India,Balangir,172492.9222,19.0,"Balangir, India"
2534,9006,1547.9200439453125,3126.85302734375,590.8350219726562,1046.4659423828125,1031.656982421875,1391.593994140625,1604.928955078125,1639.6571393694196,93924.67593339,111905.88883909001,53174.600421330004,224013.27277126999,160212.55791037,154046.72786121,121657.9841192,103796.18959271,80.61525000530112,7.282099928046811,Sri Lanka,Kandy,548245.1852,216.0,"Kandy, Sri Lanka"
2535,9007,1489.708984375,2707.9654541015625,911.3610229492188,952.3829956054688,1117.489013671875,1146.5469970703125,3245.06591796875,1807.104282924107,47698.94269909,71237.09824945,32007.089574650003,104371.79844376,95057.28570690998,87690.06221044,86359.73864864,29225.196762710002,80.53501026451968,5.952897594028702,Sri Lanka,Matara,225583.7567,97.0,"Matara, Sri Lanka"
2536,9028,1325.6590576171875,791.0149993896484,601.9427337646484,802.7417602539062,1124.935546875,408.14300537109375,,729.1572897774834,58445.25921371,30710.85856847,56132.93394483,57131.05297782,52735.81722353,38045.28847864,62868.97733625,,82.54918424385014,17.359842902310195,India,Tuni,138986.8584,14.0,"Tuni, India"
2537,9055,1822.0387268066406,2456.9012451171875,930.8720092773438,1813.3169555664062,2142.550048828125,601.385498046875,1788.7470092773438,1699.0651245117188,13953.18321457,17961.99175796,8668.15583518,93855.68699328,46842.68750647999,11661.130035949998,147017.78893719,19758.30798212,83.98351769136295,21.466302111906348,India,Sambalpur,212371.1073,35.0,"Sambalpur, India"
2538,9075,2215.81396484375,2630.0450439453125,2120.555908203125,1259.0870361328125,985.1475219726562,1757.2459716796875,316.989990234375,1672.8794392177037,65065.78604295,53504.666351,42401.82285077,49809.53223845,82514.98396320999,93960.53523438,64733.07313124,134335.9362335,129.71858572564076,62.05093404078259,Russia,Yakutsk,215983.8701,90.0,"Yakutsk, Russia"
2539,9089,1714.1072387695312,770.3375244140625,1014.7549743652344,,1268.135009765625,393.35699462890625,1202.3487243652344,915.8339189801898,53601.38101469,11766.27445158,55253.52244006,39877.11796464,,31115.780286150002,62701.83122619001,32926.2339278,83.41313876449563,19.172675664986787,India,Rayagada,120248.0864,14.0,"Rayagada, India"
2540,9095,2353.9932250976562,1534.5,1317.2860107421875,1584.0125427246094,,598.9320068359375,1708.11376953125,1311.5784388950892,38766.94170717,17802.48646287,33107.46999719,29858.683180350003,28227.892534510003,,68438.87218633,23473.592734309997,83.00165945260864,17.689259873475724,India,Anakapalle,125442.6055,19.0,"Anakapalle, India"
2541,9122,1948.7969970703125,2429.676513671875,1520.948974609375,2351.777099609375,1638.35205078125,1098.72802734375,2967.2344970703125,2262.057381766183,240927.10084685002,428764.65470921004,270132.94957179,563010.3325888601,438351.05628227,445042.65621075,718912.77166726,180683.54206677,83.23591252018305,17.721880495903875,India,Visakhapatnam,1603231.317,210.0,"Visakhapatnam, India"
2542,9133,1891.3942565917969,,1864.85595703125,1947.7110595703125,2017.4747619628906,549.906005859375,1889.8124694824219,1477.5494210379463,50393.89438298,34590.6439051,,43476.32834981,29917.35125626,28046.23992079,129443.28825674,29313.90811131,85.36144235073857,23.99445778233295,India,Hazaribagh,275258.903,31.0,"Hazaribagh, India"
2543,9135,,,1390.64599609375,,,259.7919921875,1474.1234741210938,440.0632978166853,11669.836367709999,,,4665.19177948,,,11528.72344504,4790.9928379600005,85.52213568533962,24.435302117658114,India,Jhumri Tilaiya,309582.8341,12.0,"Jhumri Tilaiya, India"
